filename,p0,p1,p2,p3,p4,p5,p6,p7,p8
111010100_017.png,1,1,1,0,1,0,1,0,0
111000110_011.png,1,1,1,0,0,0,1,1,0
100111010_006.png,1,0,0,1,1,1,0,1,0
110110110_002.png,1,1,0,1,1,0,1,1,0
000001011_006.png,0,0,0,0,0,1,0,1,1
110010000_019.png,1,1,0,0,1,0,0,0,0
101010100_016.png,1,0,1,0,1,0,1,0,0
100100100_000.png,1,0,0,1,0,0,1,0,0
001001001_010.png,0,0,1,0,0,1,0,0,1
001101101_012.png,0,0,1,1,0,1,1,0,1
100000001_014.png,1,0,0,0,0,0,0,0,1
110100101_000.png,1,1,0,1,0,0,1,0,1
110011110_003.png,1,1,0,0,1,1,1,1,0
101101111_016.png,1,0,1,1,0,1,1,1,1
000000000_013.png,0,0,0,0,0,0,0,0,0
111001110_005.png,1,1,1,0,0,1,1,1,0
001101110_012.png,0,0,1,1,0,1,1,1,0
100111000_005.png,1,0,0,1,1,1,0,0,0
100101101_016.png,1,0,0,1,0,1,1,0,1
111000011_010.png,1,1,1,0,0,0,0,1,1
111011010_014.png,1,1,1,0,1,1,0,1,0
110101000_015.png,1,1,0,1,0,1,0,0,0
111100001_001.png,1,1,1,1,0,0,0,0,1
000000000_015.png,0,0,0,0,0,0,0,0,0
101010010_015.png,1,0,1,0,1,0,0,1,0
100111001_003.png,1,0,0,1,1,1,0,0,1
100011011_013.png,1,0,0,0,1,1,0,1,1
000011111_000.png,0,0,0,0,1,1,1,1,1
000110110_011.png,0,0,0,1,1,0,1,1,0
001001111_019.png,0,0,1,0,0,1,1,1,1
010001000_002.png,0,1,0,0,0,1,0,0,0
000000111_014.png,0,0,0,0,0,0,1,1,1
100110101_010.png,1,0,0,1,1,0,1,0,1
010000011_002.png,0,1,0,0,0,0,0,1,1
010000101_014.png,0,1,0,0,0,0,1,0,1
101111010_012.png,1,0,1,1,1,1,0,1,0
110110101_001.png,1,1,0,1,1,0,1,0,1
010101011_001.png,0,1,0,1,0,1,0,1,1
101100100_010.png,1,0,1,1,0,0,1,0,0
000110011_006.png,0,0,0,1,1,0,0,1,1
110100001_019.png,1,1,0,1,0,0,0,0,1
000001110_008.png,0,0,0,0,0,1,1,1,0
110110101_005.png,1,1,0,1,1,0,1,0,1
000000111_002.png,0,0,0,0,0,0,1,1,1
111010100_018.png,1,1,1,0,1,0,1,0,0
101001110_019.png,1,0,1,0,0,1,1,1,0
100010011_008.png,1,0,0,0,1,0,0,1,1
000010101_015.png,0,0,0,0,1,0,1,0,1
010000011_015.png,0,1,0,0,0,0,0,1,1
001111101_014.png,0,0,1,1,1,1,1,0,1
000101100_014.png,0,0,0,1,0,1,1,0,0
110110110_008.png,1,1,0,1,1,0,1,1,0
111101000_013.png,1,1,1,1,0,1,0,0,0
110110000_000.png,1,1,0,1,1,0,0,0,0
100011001_014.png,1,0,0,0,1,1,0,0,1
001100100_015.png,0,0,1,1,0,0,1,0,0
010000100_003.png,0,1,0,0,0,0,1,0,0
100000000_011.png,1,0,0,0,0,0,0,0,0
001010000_008.png,0,0,1,0,1,0,0,0,0
001111100_019.png,0,0,1,1,1,1,1,0,0
011101100_018.png,0,1,1,1,0,1,1,0,0
001100100_014.png,0,0,1,1,0,0,1,0,0
100101110_016.png,1,0,0,1,0,1,1,1,0
011001100_004.png,0,1,1,0,0,1,1,0,0
000100100_008.png,0,0,0,1,0,0,1,0,0
111111011_010.png,1,1,1,1,1,1,0,1,1
000110100_017.png,0,0,0,1,1,0,1,0,0
011001001_003.png,0,1,1,0,0,1,0,0,1
111101110_018.png,1,1,1,1,0,1,1,1,0
100011110_005.png,1,0,0,0,1,1,1,1,0
010011010_007.png,0,1,0,0,1,1,0,1,0
101111000_010.png,1,0,1,1,1,1,0,0,0
000111000_015.png,0,0,0,1,1,1,0,0,0
000001111_003.png,0,0,0,0,0,1,1,1,1
000100001_003.png,0,0,0,1,0,0,0,0,1
000110100_014.png,0,0,0,1,1,0,1,0,0
011011110_006.png,0,1,1,0,1,1,1,1,0
010001000_014.png,0,1,0,0,0,1,0,0,0
111110000_016.png,1,1,1,1,1,0,0,0,0
000111000_012.png,0,0,0,1,1,1,0,0,0
110110101_004.png,1,1,0,1,1,0,1,0,1
100010000_008.png,1,0,0,0,1,0,0,0,0
111100010_015.png,1,1,1,1,0,0,0,1,0
100000001_006.png,1,0,0,0,0,0,0,0,1
010100110_016.png,0,1,0,1,0,0,1,1,0
011100101_004.png,0,1,1,1,0,0,1,0,1
000110011_017.png,0,0,0,1,1,0,0,1,1
110010001_001.png,1,1,0,0,1,0,0,0,1
111010111_015.png,1,1,1,0,1,0,1,1,1
011000000_012.png,0,1,1,0,0,0,0,0,0
110000100_012.png,1,1,0,0,0,0,1,0,0
110111010_012.png,1,1,0,1,1,1,0,1,0
101111010_007.png,1,0,1,1,1,1,0,1,0
100101001_013.png,1,0,0,1,0,1,0,0,1
110101100_017.png,1,1,0,1,0,1,1,0,0
101101101_018.png,1,0,1,1,0,1,1,0,1
100110001_019.png,1,0,0,1,1,0,0,0,1
011011000_001.png,0,1,1,0,1,1,0,0,0
000011000_018.png,0,0,0,0,1,1,0,0,0
010000010_013.png,0,1,0,0,0,0,0,1,0
101110011_000.png,1,0,1,1,1,0,0,1,1
111000111_015.png,1,1,1,0,0,0,1,1,1
100000100_019.png,1,0,0,0,0,0,1,0,0
001111001_013.png,0,0,1,1,1,1,0,0,1
000001011_012.png,0,0,0,0,0,1,0,1,1
111101001_017.png,1,1,1,1,0,1,0,0,1
001111110_017.png,0,0,1,1,1,1,1,1,0
101011101_008.png,1,0,1,0,1,1,1,0,1
000000110_019.png,0,0,0,0,0,0,1,1,0
000100111_010.png,0,0,0,1,0,0,1,1,1
000110011_011.png,0,0,0,1,1,0,0,1,1
110100111_017.png,1,1,0,1,0,0,1,1,1
000101100_018.png,0,0,0,1,0,1,1,0,0
110011001_010.png,1,1,0,0,1,1,0,0,1
100111111_019.png,1,0,0,1,1,1,1,1,1
100100100_002.png,1,0,0,1,0,0,1,0,0
000010101_005.png,0,0,0,0,1,0,1,0,1
110001101_011.png,1,1,0,0,0,1,1,0,1
111100110_017.png,1,1,1,1,0,0,1,1,0
100100000_000.png,1,0,0,1,0,0,0,0,0
011001110_006.png,0,1,1,0,0,1,1,1,0
000001101_018.png,0,0,0,0,0,1,1,0,1
110100100_015.png,1,1,0,1,0,0,1,0,0
010001001_015.png,0,1,0,0,0,1,0,0,1
011101110_018.png,0,1,1,1,0,1,1,1,0
001110000_003.png,0,0,1,1,1,0,0,0,0
001000000_003.png,0,0,1,0,0,0,0,0,0
110101100_002.png,1,1,0,1,0,1,1,0,0
111101010_011.png,1,1,1,1,0,1,0,1,0
010001010_015.png,0,1,0,0,0,1,0,1,0
001000101_002.png,0,0,1,0,0,0,1,0,1
111000100_014.png,1,1,1,0,0,0,1,0,0
111101010_010.png,1,1,1,1,0,1,0,1,0
010110101_005.png,0,1,0,1,1,0,1,0,1
101001110_018.png,1,0,1,0,0,1,1,1,0
000110001_010.png,0,0,0,1,1,0,0,0,1
110000010_000.png,1,1,0,0,0,0,0,1,0
010011111_016.png,0,1,0,0,1,1,1,1,1
001010000_002.png,0,0,1,0,1,0,0,0,0
110000011_005.png,1,1,0,0,0,0,0,1,1
010000110_000.png,0,1,0,0,0,0,1,1,0
000110100_005.png,0,0,0,1,1,0,1,0,0
010100111_015.png,0,1,0,1,0,0,1,1,1
011111000_012.png,0,1,1,1,1,1,0,0,0
000110111_007.png,0,0,0,1,1,0,1,1,1
100101100_014.png,1,0,0,1,0,1,1,0,0
010100101_011.png,0,1,0,1,0,0,1,0,1
101100110_013.png,1,0,1,1,0,0,1,1,0
111000001_002.png,1,1,1,0,0,0,0,0,1
011010111_008.png,0,1,1,0,1,0,1,1,1
100011101_019.png,1,0,0,0,1,1,1,0,1
110010111_000.png,1,1,0,0,1,0,1,1,1
100100111_019.png,1,0,0,1,0,0,1,1,1
010100010_004.png,0,1,0,1,0,0,0,1,0
000001000_008.png,0,0,0,0,0,1,0,0,0
010001011_017.png,0,1,0,0,0,1,0,1,1
001101100_011.png,0,0,1,1,0,1,1,0,0
110101011_018.png,1,1,0,1,0,1,0,1,1
010001010_019.png,0,1,0,0,0,1,0,1,0
001001110_004.png,0,0,1,0,0,1,1,1,0
001011011_018.png,0,0,1,0,1,1,0,1,1
011111100_002.png,0,1,1,1,1,1,1,0,0
111011000_002.png,1,1,1,0,1,1,0,0,0
010011011_017.png,0,1,0,0,1,1,0,1,1
100110110_008.png,1,0,0,1,1,0,1,1,0
010010010_006.png,0,1,0,0,1,0,0,1,0
100010000_018.png,1,0,0,0,1,0,0,0,0
100011001_011.png,1,0,0,0,1,1,0,0,1
010011100_009.png,0,1,0,0,1,1,1,0,0
011110111_008.png,0,1,1,1,1,0,1,1,1
010001011_019.png,0,1,0,0,0,1,0,1,1
011010101_015.png,0,1,1,0,1,0,1,0,1
000101111_017.png,0,0,0,1,0,1,1,1,1
011001101_008.png,0,1,1,0,0,1,1,0,1
010010001_004.png,0,1,0,0,1,0,0,0,1
011011011_012.png,0,1,1,0,1,1,0,1,1
001100001_010.png,0,0,1,1,0,0,0,0,1
101011101_009.png,1,0,1,0,1,1,1,0,1
001011111_000.png,0,0,1,0,1,1,1,1,1
100001111_008.png,1,0,0,0,0,1,1,1,1
100101100_008.png,1,0,0,1,0,1,1,0,0
111100000_013.png,1,1,1,1,0,0,0,0,0
100001100_008.png,1,0,0,0,0,1,1,0,0
010011000_015.png,0,1,0,0,1,1,0,0,0
000001011_002.png,0,0,0,0,0,1,0,1,1
101100101_011.png,1,0,1,1,0,0,1,0,1
101100011_013.png,1,0,1,1,0,0,0,1,1
000101011_003.png,0,0,0,1,0,1,0,1,1
111101100_015.png,1,1,1,1,0,1,1,0,0
010101110_001.png,0,1,0,1,0,1,1,1,0
001011010_002.png,0,0,1,0,1,1,0,1,0
101100101_013.png,1,0,1,1,0,0,1,0,1
011101011_005.png,0,1,1,1,0,1,0,1,1
011010100_018.png,0,1,1,0,1,0,1,0,0
100110000_008.png,1,0,0,1,1,0,0,0,0
001100101_011.png,0,0,1,1,0,0,1,0,1
011010010_002.png,0,1,1,0,1,0,0,1,0
001111001_019.png,0,0,1,1,1,1,0,0,1
110110011_017.png,1,1,0,1,1,0,0,1,1
111010110_001.png,1,1,1,0,1,0,1,1,0
001000110_004.png,0,0,1,0,0,0,1,1,0
100101101_013.png,1,0,0,1,0,1,1,0,1
001101100_000.png,0,0,1,1,0,1,1,0,0
010110110_006.png,0,1,0,1,1,0,1,1,0
001100011_006.png,0,0,1,1,0,0,0,1,1
011110010_015.png,0,1,1,1,1,0,0,1,0
111010100_012.png,1,1,1,0,1,0,1,0,0
110011000_009.png,1,1,0,0,1,1,0,0,0
100111110_018.png,1,0,0,1,1,1,1,1,0
100110000_017.png,1,0,0,1,1,0,0,0,0
011111010_009.png,0,1,1,1,1,1,0,1,0
010100110_011.png,0,1,0,1,0,0,1,1,0
000011110_019.png,0,0,0,0,1,1,1,1,0
001111001_003.png,0,0,1,1,1,1,0,0,1
101110101_008.png,1,0,1,1,1,0,1,0,1
110010110_016.png,1,1,0,0,1,0,1,1,0
000010110_016.png,0,0,0,0,1,0,1,1,0
011110010_005.png,0,1,1,1,1,0,0,1,0
111100011_016.png,1,1,1,1,0,0,0,1,1
111101111_009.png,1,1,1,1,0,1,1,1,1
100001110_010.png,1,0,0,0,0,1,1,1,0
011011111_001.png,0,1,1,0,1,1,1,1,1
000011011_002.png,0,0,0,0,1,1,0,1,1
000110011_012.png,0,0,0,1,1,0,0,1,1
111011001_001.png,1,1,1,0,1,1,0,0,1
000001111_014.png,0,0,0,0,0,1,1,1,1
011111110_012.png,0,1,1,1,1,1,1,1,0
000011001_019.png,0,0,0,0,1,1,0,0,1
011001111_006.png,0,1,1,0,0,1,1,1,1
100000011_013.png,1,0,0,0,0,0,0,1,1
000111010_014.png,0,0,0,1,1,1,0,1,0
000000101_011.png,0,0,0,0,0,0,1,0,1
001111111_017.png,0,0,1,1,1,1,1,1,1
101110011_006.png,1,0,1,1,1,0,0,1,1
010000110_008.png,0,1,0,0,0,0,1,1,0
000001010_011.png,0,0,0,0,0,1,0,1,0
011000100_001.png,0,1,1,0,0,0,1,0,0
000100010_012.png,0,0,0,1,0,0,0,1,0
001110110_008.png,0,0,1,1,1,0,1,1,0
001100000_018.png,0,0,1,1,0,0,0,0,0
111001101_009.png,1,1,1,0,0,1,1,0,1
101111000_019.png,1,0,1,1,1,1,0,0,0
000110101_006.png,0,0,0,1,1,0,1,0,1
110100011_007.png,1,1,0,1,0,0,0,1,1
111011111_003.png,1,1,1,0,1,1,1,1,1
111000100_001.png,1,1,1,0,0,0,1,0,0
110100001_003.png,1,1,0,1,0,0,0,0,1
000000111_004.png,0,0,0,0,0,0,1,1,1
111001010_017.png,1,1,1,0,0,1,0,1,0
000111011_004.png,0,0,0,1,1,1,0,1,1
000111100_006.png,0,0,0,1,1,1,1,0,0
001001000_005.png,0,0,1,0,0,1,0,0,0
110110011_004.png,1,1,0,1,1,0,0,1,1
001000011_017.png,0,0,1,0,0,0,0,1,1
001110101_010.png,0,0,1,1,1,0,1,0,1
100111111_008.png,1,0,0,1,1,1,1,1,1
011010000_012.png,0,1,1,0,1,0,0,0,0
001011100_019.png,0,0,1,0,1,1,1,0,0
010111111_008.png,0,1,0,1,1,1,1,1,1
100101111_013.png,1,0,0,1,0,1,1,1,1
111111011_008.png,1,1,1,1,1,1,0,1,1
001000110_007.png,0,0,1,0,0,0,1,1,0
000001010_016.png,0,0,0,0,0,1,0,1,0
010100100_006.png,0,1,0,1,0,0,1,0,0
111110100_013.png,1,1,1,1,1,0,1,0,0
100000000_016.png,1,0,0,0,0,0,0,0,0
001101110_008.png,0,0,1,1,0,1,1,1,0
011100010_008.png,0,1,1,1,0,0,0,1,0
101010111_007.png,1,0,1,0,1,0,1,1,1
010011110_010.png,0,1,0,0,1,1,1,1,0
011001111_016.png,0,1,1,0,0,1,1,1,1
101111111_010.png,1,0,1,1,1,1,1,1,1
010111011_009.png,0,1,0,1,1,1,0,1,1
110010110_007.png,1,1,0,0,1,0,1,1,0
000110010_004.png,0,0,0,1,1,0,0,1,0
110101000_010.png,1,1,0,1,0,1,0,0,0
001111100_018.png,0,0,1,1,1,1,1,0,0
101000011_019.png,1,0,1,0,0,0,0,1,1
111100011_004.png,1,1,1,1,0,0,0,1,1
010111010_011.png,0,1,0,1,1,1,0,1,0
010110011_017.png,0,1,0,1,1,0,0,1,1
000111001_004.png,0,0,0,1,1,1,0,0,1
011111011_009.png,0,1,1,1,1,1,0,1,1
011110000_010.png,0,1,1,1,1,0,0,0,0
100110000_012.png,1,0,0,1,1,0,0,0,0
101010010_001.png,1,0,1,0,1,0,0,1,0
100000110_013.png,1,0,0,0,0,0,1,1,0
100001011_003.png,1,0,0,0,0,1,0,1,1
100110101_015.png,1,0,0,1,1,0,1,0,1
001110110_016.png,0,0,1,1,1,0,1,1,0
010111010_001.png,0,1,0,1,1,1,0,1,0
111100010_010.png,1,1,1,1,0,0,0,1,0
010010000_007.png,0,1,0,0,1,0,0,0,0
001100010_019.png,0,0,1,1,0,0,0,1,0
100011000_002.png,1,0,0,0,1,1,0,0,0
000000111_015.png,0,0,0,0,0,0,1,1,1
110010000_010.png,1,1,0,0,1,0,0,0,0
110111110_014.png,1,1,0,1,1,1,1,1,0
001110110_000.png,0,0,1,1,1,0,1,1,0
001101111_017.png,0,0,1,1,0,1,1,1,1
111011101_015.png,1,1,1,0,1,1,1,0,1
100111000_017.png,1,0,0,1,1,1,0,0,0
110110001_004.png,1,1,0,1,1,0,0,0,1
010110110_016.png,0,1,0,1,1,0,1,1,0
111101000_004.png,1,1,1,1,0,1,0,0,0
101010001_012.png,1,0,1,0,1,0,0,0,1
001100110_000.png,0,0,1,1,0,0,1,1,0
010011100_007.png,0,1,0,0,1,1,1,0,0
000000001_010.png,0,0,0,0,0,0,0,0,1
010111111_009.png,0,1,0,1,1,1,1,1,1
110100011_015.png,1,1,0,1,0,0,0,1,1
011101010_000.png,0,1,1,1,0,1,0,1,0
110001101_002.png,1,1,0,0,0,1,1,0,1
011000110_019.png,0,1,1,0,0,0,1,1,0
100110100_008.png,1,0,0,1,1,0,1,0,0
011001010_013.png,0,1,1,0,0,1,0,1,0
101111110_015.png,1,0,1,1,1,1,1,1,0
001010110_017.png,0,0,1,0,1,0,1,1,0
001101000_006.png,0,0,1,1,0,1,0,0,0
001011101_001.png,0,0,1,0,1,1,1,0,1
010101111_006.png,0,1,0,1,0,1,1,1,1
101100111_012.png,1,0,1,1,0,0,1,1,1
111111000_016.png,1,1,1,1,1,1,0,0,0
010100000_010.png,0,1,0,1,0,0,0,0,0
011010110_017.png,0,1,1,0,1,0,1,1,0
100101010_003.png,1,0,0,1,0,1,0,1,0
001010101_003.png,0,0,1,0,1,0,1,0,1
010000011_010.png,0,1,0,0,0,0,0,1,1
101101011_016.png,1,0,1,1,0,1,0,1,1
100111011_013.png,1,0,0,1,1,1,0,1,1
111001101_017.png,1,1,1,0,0,1,1,0,1
001011001_008.png,0,0,1,0,1,1,0,0,1
010000110_014.png,0,1,0,0,0,0,1,1,0
100100110_017.png,1,0,0,1,0,0,1,1,0
101110101_019.png,1,0,1,1,1,0,1,0,1
000011101_009.png,0,0,0,0,1,1,1,0,1
000000011_004.png,0,0,0,0,0,0,0,1,1
110110011_000.png,1,1,0,1,1,0,0,1,1
100010000_013.png,1,0,0,0,1,0,0,0,0
000000010_007.png,0,0,0,0,0,0,0,1,0
101101001_012.png,1,0,1,1,0,1,0,0,1
011111001_001.png,0,1,1,1,1,1,0,0,1
111100110_006.png,1,1,1,1,0,0,1,1,0
101111001_018.png,1,0,1,1,1,1,0,0,1
110010001_009.png,1,1,0,0,1,0,0,0,1
001010101_008.png,0,0,1,0,1,0,1,0,1
010110010_009.png,0,1,0,1,1,0,0,1,0
001001110_015.png,0,0,1,0,0,1,1,1,0
110100111_016.png,1,1,0,1,0,0,1,1,1
000100110_010.png,0,0,0,1,0,0,1,1,0
100100100_005.png,1,0,0,1,0,0,1,0,0
100110010_015.png,1,0,0,1,1,0,0,1,0
111100101_006.png,1,1,1,1,0,0,1,0,1
101111011_011.png,1,0,1,1,1,1,0,1,1
100101100_005.png,1,0,0,1,0,1,1,0,0
001101111_012.png,0,0,1,1,0,1,1,1,1
001011001_002.png,0,0,1,0,1,1,0,0,1
001001110_002.png,0,0,1,0,0,1,1,1,0
110101111_014.png,1,1,0,1,0,1,1,1,1
001001110_007.png,0,0,1,0,0,1,1,1,0
101111110_014.png,1,0,1,1,1,1,1,1,0
001000001_003.png,0,0,1,0,0,0,0,0,1
101111111_005.png,1,0,1,1,1,1,1,1,1
010111100_019.png,0,1,0,1,1,1,1,0,0
011110101_010.png,0,1,1,1,1,0,1,0,1
110011110_016.png,1,1,0,0,1,1,1,1,0
100101110_013.png,1,0,0,1,0,1,1,1,0
000110000_003.png,0,0,0,1,1,0,0,0,0
110001000_019.png,1,1,0,0,0,1,0,0,0
000111001_015.png,0,0,0,1,1,1,0,0,1
000010110_009.png,0,0,0,0,1,0,1,1,0
101111101_018.png,1,0,1,1,1,1,1,0,1
001110010_013.png,0,0,1,1,1,0,0,1,0
100111011_014.png,1,0,0,1,1,1,0,1,1
000000000_003.png,0,0,0,0,0,0,0,0,0
011001000_016.png,0,1,1,0,0,1,0,0,0
110111100_012.png,1,1,0,1,1,1,1,0,0
111101110_000.png,1,1,1,1,0,1,1,1,0
011111011_004.png,0,1,1,1,1,1,0,1,1
110100001_002.png,1,1,0,1,0,0,0,0,1
100000110_003.png,1,0,0,0,0,0,1,1,0
011010101_001.png,0,1,1,0,1,0,1,0,1
001101000_010.png,0,0,1,1,0,1,0,0,0
110111000_010.png,1,1,0,1,1,1,0,0,0
100101010_006.png,1,0,0,1,0,1,0,1,0
101111100_004.png,1,0,1,1,1,1,1,0,0
100110000_011.png,1,0,0,1,1,0,0,0,0
110110101_007.png,1,1,0,1,1,0,1,0,1
010010011_000.png,0,1,0,0,1,0,0,1,1
100001011_008.png,1,0,0,0,0,1,0,1,1
110010001_015.png,1,1,0,0,1,0,0,0,1
010001011_003.png,0,1,0,0,0,1,0,1,1
110110011_011.png,1,1,0,1,1,0,0,1,1
110010010_017.png,1,1,0,0,1,0,0,1,0
111000001_017.png,1,1,1,0,0,0,0,0,1
100111010_009.png,1,0,0,1,1,1,0,1,0
101001011_013.png,1,0,1,0,0,1,0,1,1
000101000_001.png,0,0,0,1,0,1,0,0,0
001011011_011.png,0,0,1,0,1,1,0,1,1
010110011_014.png,0,1,0,1,1,0,0,1,1
001111110_001.png,0,0,1,1,1,1,1,1,0
001001111_017.png,0,0,1,0,0,1,1,1,1
111100110_013.png,1,1,1,1,0,0,1,1,0
001101100_016.png,0,0,1,1,0,1,1,0,0
001011100_015.png,0,0,1,0,1,1,1,0,0
101011111_000.png,1,0,1,0,1,1,1,1,1
010000111_006.png,0,1,0,0,0,0,1,1,1
100000010_004.png,1,0,0,0,0,0,0,1,0
011110111_018.png,0,1,1,1,1,0,1,1,1
111001001_001.png,1,1,1,0,0,1,0,0,1
100111100_002.png,1,0,0,1,1,1,1,0,0
110001111_006.png,1,1,0,0,0,1,1,1,1
001110110_018.png,0,0,1,1,1,0,1,1,0
000011100_009.png,0,0,0,0,1,1,1,0,0
110001100_017.png,1,1,0,0,0,1,1,0,0
111000001_013.png,1,1,1,0,0,0,0,0,1
111001110_011.png,1,1,1,0,0,1,1,1,0
101011100_010.png,1,0,1,0,1,1,1,0,0
010000100_001.png,0,1,0,0,0,0,1,0,0
011011010_004.png,0,1,1,0,1,1,0,1,0
111100000_018.png,1,1,1,1,0,0,0,0,0
010110010_002.png,0,1,0,1,1,0,0,1,0
011000000_002.png,0,1,1,0,0,0,0,0,0
010101010_018.png,0,1,0,1,0,1,0,1,0
011111110_007.png,0,1,1,1,1,1,1,1,0
001111010_010.png,0,0,1,1,1,1,0,1,0
000001110_005.png,0,0,0,0,0,1,1,1,0
001010011_002.png,0,0,1,0,1,0,0,1,1
100111111_012.png,1,0,0,1,1,1,1,1,1
111000101_007.png,1,1,1,0,0,0,1,0,1
001011011_003.png,0,0,1,0,1,1,0,1,1
000010011_019.png,0,0,0,0,1,0,0,1,1
011000101_003.png,0,1,1,0,0,0,1,0,1
110001000_013.png,1,1,0,0,0,1,0,0,0
101000110_007.png,1,0,1,0,0,0,1,1,0
111101111_007.png,1,1,1,1,0,1,1,1,1
101001111_003.png,1,0,1,0,0,1,1,1,1
101000000_016.png,1,0,1,0,0,0,0,0,0
001100011_013.png,0,0,1,1,0,0,0,1,1
010100100_011.png,0,1,0,1,0,0,1,0,0
010010001_015.png,0,1,0,0,1,0,0,0,1
010010111_008.png,0,1,0,0,1,0,1,1,1
100011010_012.png,1,0,0,0,1,1,0,1,0
101110001_013.png,1,0,1,1,1,0,0,0,1
100100000_014.png,1,0,0,1,0,0,0,0,0
100011101_002.png,1,0,0,0,1,1,1,0,1
100001100_019.png,1,0,0,0,0,1,1,0,0
010001110_003.png,0,1,0,0,0,1,1,1,0
001101111_010.png,0,0,1,1,0,1,1,1,1
001000110_001.png,0,0,1,0,0,0,1,1,0
101011010_003.png,1,0,1,0,1,1,0,1,0
001011001_003.png,0,0,1,0,1,1,0,0,1
101001111_007.png,1,0,1,0,0,1,1,1,1
101101010_015.png,1,0,1,1,0,1,0,1,0
111111010_017.png,1,1,1,1,1,1,0,1,0
011010010_019.png,0,1,1,0,1,0,0,1,0
111101001_013.png,1,1,1,1,0,1,0,0,1
101001011_010.png,1,0,1,0,0,1,0,1,1
101111101_015.png,1,0,1,1,1,1,1,0,1
101001001_005.png,1,0,1,0,0,1,0,0,1
111110111_002.png,1,1,1,1,1,0,1,1,1
100101000_003.png,1,0,0,1,0,1,0,0,0
111110010_001.png,1,1,1,1,1,0,0,1,0
100011000_001.png,1,0,0,0,1,1,0,0,0
101001111_002.png,1,0,1,0,0,1,1,1,1
010111001_012.png,0,1,0,1,1,1,0,0,1
110000010_013.png,1,1,0,0,0,0,0,1,0
110011011_006.png,1,1,0,0,1,1,0,1,1
001011110_008.png,0,0,1,0,1,1,1,1,0
001101101_002.png,0,0,1,1,0,1,1,0,1
101111111_018.png,1,0,1,1,1,1,1,1,1
000001110_010.png,0,0,0,0,0,1,1,1,0
111001111_009.png,1,1,1,0,0,1,1,1,1
001110001_017.png,0,0,1,1,1,0,0,0,1
100100110_015.png,1,0,0,1,0,0,1,1,0
100110011_010.png,1,0,0,1,1,0,0,1,1
101100011_007.png,1,0,1,1,0,0,0,1,1
100010100_012.png,1,0,0,0,1,0,1,0,0
000010101_001.png,0,0,0,0,1,0,1,0,1
001101000_000.png,0,0,1,1,0,1,0,0,0
000011010_001.png,0,0,0,0,1,1,0,1,0
100101110_012.png,1,0,0,1,0,1,1,1,0
101101110_006.png,1,0,1,1,0,1,1,1,0
100111000_018.png,1,0,0,1,1,1,0,0,0
101010100_003.png,1,0,1,0,1,0,1,0,0
000111001_016.png,0,0,0,1,1,1,0,0,1
010110111_008.png,0,1,0,1,1,0,1,1,1
010111010_018.png,0,1,0,1,1,1,0,1,0
101010010_009.png,1,0,1,0,1,0,0,1,0
011111011_016.png,0,1,1,1,1,1,0,1,1
110001011_008.png,1,1,0,0,0,1,0,1,1
101101100_008.png,1,0,1,1,0,1,1,0,0
101100001_017.png,1,0,1,1,0,0,0,0,1
011011000_018.png,0,1,1,0,1,1,0,0,0
011110101_017.png,0,1,1,1,1,0,1,0,1
001011100_016.png,0,0,1,0,1,1,1,0,0
011010100_019.png,0,1,1,0,1,0,1,0,0
010101100_012.png,0,1,0,1,0,1,1,0,0
100111011_015.png,1,0,0,1,1,1,0,1,1
101110010_013.png,1,0,1,1,1,0,0,1,0
000100101_011.png,0,0,0,1,0,0,1,0,1
110110010_019.png,1,1,0,1,1,0,0,1,0
001001010_008.png,0,0,1,0,0,1,0,1,0
100011100_016.png,1,0,0,0,1,1,1,0,0
100110001_007.png,1,0,0,1,1,0,0,0,1
111001101_015.png,1,1,1,0,0,1,1,0,1
111111011_016.png,1,1,1,1,1,1,0,1,1
110111111_003.png,1,1,0,1,1,1,1,1,1
001100000_007.png,0,0,1,1,0,0,0,0,0
011010111_014.png,0,1,1,0,1,0,1,1,1
111110100_004.png,1,1,1,1,1,0,1,0,0
011100011_008.png,0,1,1,1,0,0,0,1,1
101010000_016.png,1,0,1,0,1,0,0,0,0
111111100_006.png,1,1,1,1,1,1,1,0,0
010101000_000.png,0,1,0,1,0,1,0,0,0
001011101_006.png,0,0,1,0,1,1,1,0,1
100011010_013.png,1,0,0,0,1,1,0,1,0
101010111_015.png,1,0,1,0,1,0,1,1,1
010001111_001.png,0,1,0,0,0,1,1,1,1
011111000_010.png,0,1,1,1,1,1,0,0,0
111001111_011.png,1,1,1,0,0,1,1,1,1
001110100_005.png,0,0,1,1,1,0,1,0,0
101001111_010.png,1,0,1,0,0,1,1,1,1
010111110_013.png,0,1,0,1,1,1,1,1,0
010011010_015.png,0,1,0,0,1,1,0,1,0
011110101_009.png,0,1,1,1,1,0,1,0,1
110101110_003.png,1,1,0,1,0,1,1,1,0
010001001_007.png,0,1,0,0,0,1,0,0,1
101111101_004.png,1,0,1,1,1,1,1,0,1
010010010_000.png,0,1,0,0,1,0,0,1,0
000101000_011.png,0,0,0,1,0,1,0,0,0
001000100_001.png,0,0,1,0,0,0,1,0,0
010100110_009.png,0,1,0,1,0,0,1,1,0
100001011_000.png,1,0,0,0,0,1,0,1,1
011001100_011.png,0,1,1,0,0,1,1,0,0
100001111_016.png,1,0,0,0,0,1,1,1,1
010001111_004.png,0,1,0,0,0,1,1,1,1
